index,run_id,result,n_moves,n_plies,white,black,white_elo,black_elo,event,date,source_tc,chaos_ratio,nag_count,blunder_count,mistake_count,has_eval,has_clk,mean_A1,mean_A2,mean_B1,mean_B2,mean_E,mean_F1,mean_F2,mean_F3,mean_FA,mean_FD,pgn_bytes,ndjson_bytes,spectralz_bytes,error
1,chessgames_pair_2026-04-15_N2,1-0,44,88,Garry Kasparov,Veselin Topalov,2812,2700,Hoogovens Group A,1999.01.20,,8.7202,0,0,0,False,False,34.2245,25.0964,35.4165,35.4165,187.2014,150.5304,346.2808,302.0563,15.7123,176389.0,802,13965,59829,
2,chessgames_pair_2026-04-15_N2,1/2-1/2,80,161,Magnus Carlsen,Fabiano Caruana,?,?,Carlsen - Caruana World Championship Match,2018.11.16,,2.7749,0,0,0,False,False,7.5721,10.5162,15.8199,15.8199,90.0888,20.7463,136.8534,119.2911,10.8126,16225.6689,1170,24307,72594,
