obf,edax_d20_score,edax_d20_depth_observed,edax_d20_best_move,parse_ok
-------------X-----OXOO---XXX------OOO---OOO-------------------- X;,12,20,f6,1
-------------X-----OXOO---XXX------OOO----OO-----O-------------- X;,25,20,e2,1
------------O-----XXOX----XXO------OOO---OOO-------------------- X;,13,20,f2,1
-----------O------XOXX----XOX------OOO---OOO-------------------- X;,13,20,c5,1
-----------------OXXXX----OXX------OOO---OOO-------------------- X;,15,20,b4,1
----------O-------XOXX----XXO------OOO---OOO-------------------- X;,17,20,f4,1
---------O--------OXXX----XOX------OOO---OOO-------------------- X;,25,20,c5,1
--------------O---XXXO----XXO------OOO---OOO-------------------- X;,32,20,f4,1
------------------XX-X----XXOO---OOOO-----O-O----O-------------- X;,25,20,c7,1
-----------O------XO-X----XOOO----XOO-----O-O----O-------------- X;,26,20,e3,1
-----------------OXX-X----OXOO----XOO-----O-O----O-------------- X;,29,20,d6,1
------------------XX-X---OOOOO----XOO-----O-O----O-------------- X;,30,20,e3,1
---------O--------OX-X----XOOO----XOO-----O-O----O-------------- X;,38,20,e3,1
----------O-------OO-X----OXOO----OOO-----O-O----O-------------- X;,37,20,b6,1
--------------O---XXXO----XXO------OOO----OO-----O-------------- X;,38,20,f4,1
------------O-----XXOX----XXO------OOO----OO-----O-------------- X;,26,20,f4,1
-----------O------XOXX----XOX------OOO----OO-----O-------------- X;,27,20,c5,1
-----------------OXXXX----OXX------OOO----OO-----O-------------- X;,26,20,b4,1
----------O-------XOXX----XXO------OOO----OO-----O-------------- X;,30,20,f4,1
---------O--------OXXX----XOX------OOO----OO-----O-------------- X;,35,20,c5,1
-----------------XO--X---OXXX---O-OXO-----O-O-----O------------- X;,8,20,a4,1
----------------OOO--X---OXXX-----OXO-----O-O-----O------------- X;,13,20,f5,1
-----------------XO-OX---XXOO-----OXO-----O-O-----O------------- X;,14,20,f4,1
--------O--------OO--X---XOXX-----OOO-----O-O-----O------------- X;,13,20,d6,1
----------XX------OXOOO----XO------OOO----O------O-------------- X;,26,20,c4,1
--------O--------O---X----OXX-----OXO-----OOO-----O-O----------- X;,22,20,d7,1
---------------------X----OOX-----XXO----OOOOO-------O--------O- X;,22,20,f5,1
---------------------X----OOOO----XXO----OOOO--------O--------O- X;,21,20,e7,1
--------------------OX----OOO-----XXO----OOOO--------O--------O- X;,24,20,c3,1
------O------O---OOOO-----XOX-----OOO--------O--------O--------- X;,36,20,e6,1
----------X--------XOOO----XXO-----OOOO---O------O-------------- X;,27,20,g4,1
-------------X---OOOX-----XXO-----OOOO-------O--------O--------- X;,27,20,f4,1
------------OX---OOOO-----XXO-----OOO--------O--------O--------- X;,29,20,e6,1
-------------X---OOOOO----XXO-----OOO--------O--------O--------- X;,32,20,d2,1
----------O-------OXXX----OOX------OX-----XOO------O------------ X;,3,20,f6,1
---------------------X-----XXX---OOXOOO---X-OOO----------------- X;,4,20,d6,1
------------------X-------XXX-----XOXOO--OOO-O------O----------- X;,5,20,e6,1
------------------X-------XXX-----XOXOO--OOO-O-------O---------- X;,5,20,e6,1
----------O--O----OXOX----OOX------XX-----XO-------O------------ X;,8,20,e2,1
-------------------O-X-----XOX---OOXOO----X-OOO----------------- X;,8,20,d6,1
----------O-------OXXX----OOX------XO-----XO-O-----O------------ X;,8,20,e6,1
---------------------X-----XXXO--OOXOO----X-OOO----------------- X;,9,20,d6,1
-----------------OOO-X----XOXOO---XOO-----XO-------------------- X;,9,20,e3,1
------------O-------OX-----XX------XOO---OOOOO-------O---------- X;,11,20,e7,1
------------O-----XXOX-----XXOX----XO-O-----O-------O----------- X;,4,20,f5,1
------------O-----XXOOO----XXOX----XO-------O-------O----------- X;,8,20,f1,1
-----------O------XOXX---XXXO------OOO-----O-------O------------ X;,8,20,c1,1
------------O-----XXOO-----XXXO----XO--O----O-------O----------- X;,10,20,f2,1
-----------O------XOOX---XXXXO-----OO------O-------O------------ X;,10,20,e2,1
------------O----OOOOX-----XXXX----XO-------O-------O----------- X;,10,20,d2,1
---------O--O-----OXOX-----OXXX----XO-------O-------O----------- X;,28,20,c4,1
------------O-----XOOX---XXXO------OO------OO------O------------ X;,6,20,d2,1
------------O-----XOXX---XXXXO-----OO------O-------O------------ X;,7,20,f5,1
-----------O------XXOX-----XXOX----XO-O-----O-------O----------- X;,9,20,e2,1
-----------O------OXOX---O-XXXX----XO-------O-------O----------- X;,10,20,e2,1
-----------O------XXOOO----XXOX----XO-------O-------O----------- X;,10,20,e2,1
-----------O-----OOOOX-----XXXX----XO-------O-------O----------- X;,9,20,f5,1
------------O-----XOXX---XXXO------OOO-----O-------O------------ X;,16,20,d2,1
---------O-O------OXOX-----OXXX----XO-------O-------O----------- X;,26,20,f5,1
----------OX------XXXX-----XOO-----OO-----O-O-------O----------- X;,7,20,d6,1
-----------------OX------XXXX-----XOOOO--OOO-------------------- X;,8,20,c7,1
--O-------OO------XXOX-----XOO-----XO-------O-------O----------- X;,9,20,f6,1
----------OX------XXXX-----XOO----OOO-------O-------O----------- X;,9,20,f5,1
------------XO----XXXO----OOOO-----OO------O-------O------------ X;,14,20,f5,1
----------OOO-----XXOX-----XOO-----XO-------O-------O----------- X;,16,20,f2,1
-----------------OX------XXXX-----XOOOO---OO-----O-------------- X;,25,20,c7,1
---------OOX------OXXX-----OOO-----XO-------O-------O----------- X;,28,20,c5,1
------------O-----XXOX---XXXO------OO------O-O-----O------------ X;,6,20,f2,1
-----------O------XOXX---XXOX------OO------O-O-----O------------ X;,8,20,c2,1
-----------------OXXXX---XOXX------OO------O-O-----O------------ X;,10,20,b5,1
---------O--------OXXX---XXOX------OO------O-O-----O------------ X;,23,20,c5,1
--------------O---XXXO---XXXO------OO------O-O-----O------------ X;,25,20,f5,1
------------------XO------XXXX----XOOOO--OOO-------------------- X;,8,20,g6,1
------------------XXXX----OXOO-----XO------OO-----O-O----------- X;,7,20,g5,1
------------------XO-----OXXXX----OOOOO---XO-------------------- X;,8,20,e3,1
------------------XXXX----OXOO-----OO-----OOO-------O----------- X;,8,20,f5,1
------------------XO------OXXX---OOOOOO---XO-------------------- X;,8,20,e3,1
------------------XXXX----OXOO----OOO------OO-------O----------- X;,9,20,f5,1
--------------------OX---OOOOX----XXXO------OOO----------------- X;,12,20,g5,1
------------------XO------XXXX----XOOOO---OO-----O-------------- X;,23,20,e3,1
--------------------OX---OOOOX----XXOX------OO--------O--------- X;,28,20,d6,1
------------O-----XXOX---XXXO------OOO-----O-------O------------ X;,11,20,f2,1
-----------O------XOXX---XXOX------OOO-----O-------O------------ X;,8,20,c5,1
-----------------OXXXX---XOXX------OOO-----O-------O------------ X;,12,20,c5,1
----------O-------XOXX---XXXO------OOO-----O-------O------------ X;,14,20,d2,1
---------O--------OXXX---XXOX------OOO-----O-------O------------ X;,24,20,c5,1
--------------O---XXXO---XXXO------OOO-----O-------O------------ X;,25,20,f4,1
-------------OO---XXXOX----XOO-----XO-------O-------O----------- X;,21,20,e1,1
---------O-------XXXXX----OOOO-----OO------O-------O------------ X;,22,20,c5,1
-----------O--O---XXOXX----XOO-----XO-------O-------O----------- X;,26,20,g4,1
----------O---O---XOXXX----XOO-----XO-------O-------O----------- X;,25,20,d2,1
--------------O---XXXXO----XOOO----XO-------O-------O----------- X;,28,20,g5,1
--------------O---XXXXX----XOO-----OO-----O-O-------O----------- X;,26,20,f5,1
------------O-O---XXOXX----XOO-----XO-------O-------O----------- X;,28,20,g4,1
--------------O---XXXXX----XOO----OOO-------O-------O----------- X;,28,20,g4,1
---------O----O---OXXXX----OOO-----XO-------O-------O----------- X;,32,20,c5,1
--------------OO--XXXXO----XOO-----XO-------O-------O----------- X;,34,20,g4,1
---------O--------O-X-----XXX-----XOOOO--OOO-------------------- X;,24,20,c2,1
---------O--O-----OXOX-----XOO----XXO-------O-------O----------- X;,25,20,g4,1
---------O-O------OXOX-----XOO----XXO-------O-------O----------- X;,27,20,g4,1
---------O--------OXXX-----XOO----XOO-----O-O-------O----------- X;,25,20,g4,1
---------O--------OXXX----OOOO----XOO-------O-------O----------- X;,28,20,d6,1
---------OO-------OOXX-----XOO----XXO-------O-------O----------- X;,28,20,d2,1
--------------O----X-O-----XXO---OOOOO------OO-------O---------- X;,28,20,g4,1
---------O--------O-X-----XXX-----XOOOO---OO-----O-------------- X;,32,20,c7,1
---------O--------OXXX-----XOO---OOOO-------O-------O----------- X;,34,20,g4,1
---------------------X----OXX---XXOOX-----O-OOO----O------------ X;,5,20,b6,1
--------------------OX-----XO---XXXXO-----O-OOO----O------------ X;,7,20,f4,1
---------------------X--O--XX---XOXXX-----O-OOO----O------------ X;,11,20,a3,1
------------------O--X-----OX---XXXXO-----O-OOO----O------------ X;,13,20,e3,1
---X-------X------OX-----O-OX-----OXO-----O--O----O---O--------- X;,29,20,c4,1
---------------------X----OXX---XXOOX-----O-OOO---O------------- X;,9,20,b6,1
--------------------OX-----XO---XXXXO-----O-OOO---O------------- X;,8,20,f4,1
---------------------X--O--XX---XOXXX-----O-OOO---O------------- X;,11,20,a3,1
------------------O--X-----OX---XXXXO-----O-OOO---O------------- X;,13,20,e3,1
---X-------X-----OOX-------OX-----OXO-----O--O----O---O--------- X;,27,20,e6,1
----------O-------O--X----OXX----OXXX-----OOO------O------------ X;,7,20,b4,1
-----------O-----OOOOX-----XXOO----XXO----X--------------------- X;,6,20,e2,1
------------O------OOX-----XOX-----XOO----X-OO-------O---------- X;,5,20,d6,1
-----------------OOOXX-----XXOO---OOOO----X--------------------- X;,9,20,d6,1
----------O-------O--X----OXX-----XXX----OOOO------O------------ X;,8,20,d8,1
-----------------OOOXX-----OXOO----XOO----X--O------------------ X;,12,20,c4,1
-----------------OOOXX-----OXOO----OOO----XO-------------------- X;,16,20,g5,1
------------OX------XX-----XO-----OOOO----X-OO-------O---------- X;,6,20,f4,1
---------------------X-----XX----OXOOO---XO-OOO----O------------ X;,10,20,c7,1
------------OX----O-XX-----OO------XOO----X-OO-------O---------- X;,13,20,d3,1
------------OX------XX----OOO------OOO----X-OO-------O---------- X;,21,20,d1,1
------------OX------XX-----XO------OOO----O-OO---O---O---------- X;,28,20,f4,1
---------------------X-----XX----OXOOO---OO-OOO--O-------------- X;,31,20,d6,1
----------O-------OX-X----OXOO----OOO-----XO-------O------------ X;,9,20,b4,1
-----------------OOO-X----OXXOO---OOO-----XO-------------------- X;,9,20,d2,1
----------O-------OX-X----OXOO-----OO-----XOO------O------------ X;,13,20,b3,1
-----------------OOO-X---OOOOOO----OO-----XO-------------------- X;,13,20,h5,1
----------O-------OX-X----OXOO---O-XO-----OO-------O------------ X;,13,20,b3,1
----------O-------OX-X----OXOO-----XO----OOO-------O------------ X;,13,20,b4,1
-----------------OOO-X----XXXOO----OO----OOO-------------------- X;,16,20,f6,1
-----------------OOO-X----OXXOO--O-OO-----XO-------------------- X;,16,20,f6,1
-----------------OOO-X----XXXOO----OO-----OO-----O-------------- X;,29,20,e6,1
----------O-------OX-X----OXOO-----OO-----OO-----O-O------------ X;,33,20,b3,1
------------------OX-X-----XX----OOXO-----O-OOO----O------------ X;,13,20,f5,1
------------------OX-X-----XX----OOXO-----O-OOO---O------------- X;,13,20,f5,1
------------------OX-X----OXX----OOOO-----X-OOO----------------- X;,13,20,b6,1
-----------------OOO-X-----OXOO----OO-----XOOO------------------ X;,13,20,e7,1
------------------X--X---OOOOX----XOOOO-----O-------O----------- X;,6,20,e3,1
------------------X--X----XOOOO---XOOOO-----O-------O----------- X;,6,20,e3,1
------------------X--X----XOOX---OOOOO-----O--O----O------------ X;,6,20,c6,1
------------------X--X----XOOX---OOOOOO----O-------O------------ X;,7,20,c6,1
------------------X-OX----XOOO----XOOOO-----O-------O----------- X;,10,20,d3,1
------------------X--XO---XOOO----XOOOO-----O-------O----------- X;,11,20,e3,1
------------------XXX------OO------OOOO--OOOO-------O----------- X;,16,20,c5,1
-----------------OX--X----OOOX----XOOOO-----O-------O----------- X;,14,20,e3,1
--------------O---X--O----XOOX----XOOOO-----O-------O----------- X;,23,20,e3,1
---------O--------O--X----XOOX----XOOOO-----O-------O----------- X;,26,20,e3,1
------------------X--X----XOXO---OOOO----OOO-------O------------ X;,7,20,f6,1
-------------O----XXXX-----OXOO---OOO-----XO-------------------- X;,7,20,c4,1
-----------O-O----XOOX-----OXOO----XO-----XO-------------------- X;,8,20,c2,1
-------------O----XXXX-----OXOO----XO----OOO-------------------- X;,15,20,e6,1
---------O---O----OXXX-----OXOO----XO-----XO-------------------- X;,29,20,c4,1
----------O------OO-XX----OXOO----XOO------O-------O------------ X;,7,20,b4,1
-----------------OOOXX----OOOO----XOO------O-------O------------ X;,11,20,e6,1
-----------------OX-XX----OXOO----OOO-----OO-------O------------ X;,12,20,f5,1
-----------------OX-XX---OOXOO----OOO------O-------O------------ X;,13,20,f5,1
----------O-------XOX------XOOO---XOO----OOO-------------------- X;,12,20,d2,1
-----------------OX-XX----OXOO---OOOO------O-------O------------ X;,15,20,f5,1
------------O----OX-OX----OXOO----XOO------O-------O------------ X;,18,20,d3,1
-----------O-----OX-OX----OXOO----XOO------O-------O------------ X;,16,20,d3,1
---------O-------OO-XX----OOOO----XOO------O-------O------------ X;,27,20,e7,1
----------O-------XOX------XOOO---XOO-----OO-----O-------------- X;,26,20,d2,1
------------------X--X---OXOXO---OOOO-----OO-------O------------ X;,9,20,e6,1
-----------O------XXXX-----OXOO---OOO-----XO-------------------- X;,10,20,c1,1
-----------O------XXXX-----OXOO----XO----OOO-------------------- X;,16,20,e6,1
-----------O------OXXX---O-OXOO----XO-----XO-------------------- X;,15,20,c4,1
------------------X--X---OXOXO----OXO----OOO-------O------------ X;,17,20,a4,1
---------O-O------OXXX-----OXOO----XO-----XO-------------------- X;,33,20,c4,1
-------------------XXX---OOXO-----OOO-----O-OOO----------------- X;,10,20,b5,1
-------------------XXX---OOXO----OOOO-------OOO----------------- X;,10,20,d6,1
------------------OXXX---OOOO-----XOO-------OOO----------------- X;,13,20,d6,1
-------------------XXX---OOXO-----OOO------OOOO----------------- X;,15,20,f4,1
----------O--------OXX---OOXO-----XOO-------OOO----------------- X;,15,20,c3,1
-----------O-------OXX---OOOO-----XOO-------OOO----------------- X;,16,20,c3,1
------------O------OOX---OOXO-----XOO-------OOO----------------- X;,18,20,c3,1
--------------O----XXO---OOXO-----XOO-------OOO----------------- X;,33,20,c3,1
-------------------XXX---OOXO-----OOO-----O-OO--------O--------- X;,23,20,d6,1
------------------OXXX---OOOO-----XOO-------OO--------O--------- X;,26,20,d6,1
-------------------XXX---OOXO----OOOO-------OO--------O--------- X;,24,20,d6,1
----------O--------OXX---OOXO-----XOO-------OO--------O--------- X;,28,20,c3,1
-----------O-------OXX---OOOO-----XOO-------OO--------O--------- X;,28,20,c3,1
------------O------OOX---OOXO-----XOO-------OO--------O--------- X;,30,20,d6,1
-------------------XXX---OOXO-----OOO------OOO--------O--------- X;,31,20,f4,1
--------------O----XXO---OOXO-----XOO-------OO--------O--------- X;,39,20,c3,1
---------O---O----OXO------OXOO----OOX----XO-------------------- X;,26,20,c5,1
---------O--O-----OXO------OOOO----OOX----XO-------------------- X;,26,20,c5,1
---------O--------O--X----XOOO----XXOO-----OO------O------------ X;,27,20,e3,1
---------O--------O--X----XOOO----XXO------OOO-----O------------ X;,26,20,d3,1
---------O--------O--X----XOOO----XXO------OO------OO----------- X;,29,20,d3,1
--------------------OX----XOO----OOXO------OOO------O-O--------- X;,36,20,f7,1
--------------------OX----XOO----OOOO-----OOOO--------O--------- X;,33,20,f7,1
----------------OOX--X---OXXX-----OOOO-----O-------O------------ X;,6,20,e6,1
-----------------OX--X---OXXX----OOOOO-----O-------O------------ X;,12,20,a4,1
-----------------OX-OX---XXXO-----XOOO-----O-------O------------ X;,14,20,d3,1
-----------------OOO-X---XXOO-----XOOO-----O-------O------------ X;,12,20,d2,1
---------O-------OO--X---XXOX-----XOOO-----O-------O------------ X;,25,20,a2,1
----------OX------XXX------XOOO----OO-----O-O----O-------------- X;,27,20,c1,1
-------------O----XXOX---XXOO------OOO-----O-------O------------ X;,6,20,f4,1
------------O-----XXOX---XXOO------OOO-----O-------O------------ X;,8,20,f4,1
-----------O------XOXX---XXOO------OOO-----O-------O------------ X;,8,20,c5,1
----------O-------XOXX---XXOO------OOO-----O-------O------------ X;,10,20,f4,1
-----------------OXXXX---XOOO------OOO-----O-------O------------ X;,14,20,c5,1
------------------XXXX--OOOOO------OOO-----O-------O------------ X;,17,20,c5,1
--------------O---XXXO---XXOO------OOO-----O-------O------------ X;,26,20,c5,1
---------O--------OXXX---XXOO------OOO-----O-------O------------ X;,30,20,c5,1
-----------------OXXXX---XOXO------OOO-----O-------O------------ X;,14,20,c5,1
--------------O---X-OO---XXXOX-----OOO-----O-------O------------ X;,14,20,f2,1
--------------O--OX--O---XOXXX-----OOO-----O-------O------------ X;,26,20,e6,1
--------------O---XO-O---XXOOX-----OOO-----O-------O------------ X;,25,20,e3,1
--------------O---X--OO--XXXXO-----OOO-----O-------O------------ X;,29,20,f6,1
---------O----O---O--O---XXOXX-----OOO-----O-------O------------ X;,34,20,f2,1
---------O--------O--X---XOOX-----OOOO----XO-------O------------ X;,19,20,e6,1
---O-----O-O------OO-X-----OXOO----XO-----X-O------------------- X;,24,20,c4,1
---------O-X------OX-X-----OXOO----OO-----XOO------------------- X;,19,20,c4,1
---------O--------O--X---XXOX----O-XOO----OO-------O------------ X;,23,20,d3,1
---------O-X------OX-X----OOXOO----OO-----X-O------------------- X;,22,20,b3,1
---------O-X------OX-X-----OXOO---OOO-----X-O------------------- X;,25,20,b3,1
----O----O-O------OX-X-----OXOO----XO-----X-O------------------- X;,26,20,c4,1
---------O--------O--X---XXOX------XOO---OOO-------O------------ X;,29,20,d3,1
----------O---O---O-XO----OXX-----XOX------OO------O------------ X;,27,20,c6,1
---------O---O----OX-O-----XXOO----XXO------O-------O----------- X;,29,20,g3,1
-----------------OOOX------OXOO---XXO-----O--O---O-------------- X;,31,20,c4,1
---------O---O----OX-O-----OXO-----XOO------OO------O----------- X;,33,20,c4,1
-----------------OOOX------OXOO---XOO-----OO-----O-------------- X;,33,20,c4,1
------------O-------O------XOX-----XOO----OOOO---O---O---------- X;,32,20,f3,1
---------OOX------OOOX-----XOO-----XO-------O-------O----------- X;,27,20,b3,1
---------O--------O------XXXX-----OOOOO--OOO-------------------- X;,29,20,e6,1
---------O--------O------XXXX-----OOOOO---OO------O------------- X;,30,20,c2,1
------------X-O---XOXO----OOOO-----OO------O-------O------------ X;,31,20,c5,1
----O----O-O------OXOX-----XOO-----XO-------O-------O----------- X;,30,20,g4,1
---------O-X------OXOX-----XOO-----OO-----O-O-------O----------- X;,31,20,f5,1
------------X-O---XOXO----OOO------OOO-----O-------O------------ X;,34,20,c5,1
--O------O-O------OXOX-----XOO-----XO-------O-------O----------- X;,33,20,g4,1
---------O--------O------XXXX-----OOOOO---OO-----O-------------- X;,37,20,b6,1
-----------X------XX------OOOOO---OOO-----O-O----O-------------- X;,28,20,b5,1
--------------O--OX-XO---XOXX------OOO-----O-------O------------ X;,33,20,c5,1
-----------X------XX-------XOOO--OOOO-----O-O----O-------------- X;,32,20,b6,1
---------O----O---O-XO---XXOX------OOO-----O-------O------------ X;,36,20,c5,1
---------O--O----XXO-X----OOOO-----OO-------O-------O----------- X;,31,20,d1,1
---------O---O---XXX-O----OOOO-----OO-------O-------O----------- X;,35,20,c5,1
---------O-O-----XXO-X----OOOO-----OO-------O-------O----------- X;,36,20,c5,1
---------OO------XOO-X----OOOO-----OO-------O-------O----------- X;,36,20,e3,1
---------O-------OXX-X---OOOOO-----OO-------O-------O----------- X;,39,20,b5,1
---------O----O--XXX-O----OOOO-----OO-------O-------O----------- X;,41,20,c5,1
--------OO-------OXX-X----OOOO-----OO-------O-------O----------- X;,42,20,b5,1
------------------XO--X---OOOXO----OO-----XXOO------------------ X;,4,20,c5,1
------------------O-XX-----XX----OXOOO---X--OOO----------------- X;,6,20,c6,1
------------------O-XX-----XX----OXOOO---X--OO-------O---------- X;,7,20,c6,1
------------------XO--X---OOOXO----OX-----XO-O-----O------------ X;,5,20,c5,1
------------------O-XX-----XX----OXOOO---X--OO--------O--------- X;,17,20,c6,1
----------XO-------X-O-----OX-----OOOX----XO-O--------O--------- X;,21,20,b5,1
------------------XX-O-----XX-----OOOXO---XO--O-------O--------- X;,22,20,h7,1
------------------X-OX----XXOX----XOOO-----O-O-----O------------ X;,7,20,d3,1
------------------XO-X----XOOX----XOOO-----O-O-----O------------ X;,7,20,e3,1
------------------X--X---OXXXX----OOOO-----O-O-----O------------ X;,8,20,e6,1
------------------X--X----XXXX---OOOOO-----O-O-----O------------ X;,7,20,e6,1
-----------------OX--X----OXXX----XOOO-----O-O-----O------------ X;,9,20,b4,1
------------------X--XO---XXXO----XOOO-----O-O-----O------------ X;,8,20,c6,1
-------------O----X--O----XXXO----XOOO-----O-O-----O------------ X;,7,20,g5,1
--------------O---X--O----XXOX----XOOO-----O-O-----O------------ X;,22,20,f2,1
---------O--------O--X----XOXX----XOOO-----O-O-----O------------ X;,25,20,e3,1
------------------O-XX----OXX----OOOX-----X-OOO----------------- X;,7,20,d6,1
------------------O-XX-----XX----OOOOO----X-OOO----------------- X;,5,20,d6,1
------------------XX-O-----XX------XXOO--OOO-O------O----------- X;,8,20,h5,1
------------------XX-O-----XX------XXOO--OOO-O-------O---------- X;,9,20,h5,1
-----------------OOO-X-----XXOO----XO-----XO-O----O------------- X;,11,20,e6,1
------------O-----O-OX-----XX----OOOOO----X--O-------O---------- X;,19,20,d3,1
-------------O---OX--O---XXXXO-----OO-----O-O-------O----------- X;,10,20,d6,1
-----------------OOO-X---XXOXO-----OO-----O-O-------O----------- X;,11,20,d2,1
-----------------OX--X---OXXXO---O-OO-----O-O-------O----------- X;,14,20,a5,1
-----------------OX-OX---XXXOO-----OO-----O-O-------O----------- X;,14,20,d3,1
------------------X--XO---OOOOOO---OO------O-O-----O------------ X;,16,20,h3,1
----------OX------XX-O-----XO------OOOO---OO-----O-------------- X;,31,20,f4,1
---------O-------OO--X---XXOXO-----OO-----O-O-------O----------- X;,33,20,c2,1
------------------XX-X---OOXOO----OOO-----O-O-------O----------- X;,11,20,d6,1
-----------O------OX-X---OOXOO-----XO-----O-O-------O----------- X;,16,20,f6,1
-----------O------XO-O----XXX------OOOO--OOO-------------------- X;,19,20,e3,1
----------O-------OO-X---OOXOO-----XO-----O-O-------O----------- X;,19,20,f5,1
------------O-----XO-X---OOXOO-----XO-----O-O-------O----------- X;,24,20,f6,1
-----------O------XO-O----XXX------OOOO---OO-----O-------------- X;,31,20,e3,1
---------O--------OX-X---OOOOO-----XO-----O-O-------O----------- X;,32,20,b3,1
---------O--------OX-O----XXX------XOOO--OOO-------------------- X;,26,20,f6,1
---------O--------OOOX----XXOO-----XO-----O-O-------O----------- X;,28,20,d2,1
--------------O---X-XO----OXXO-----OOO-----O-O-----O------------ X;,32,20,g3,1
--------------O---X-XOO---OXXO-----OO------O-O-----O------------ X;,34,20,e6,1
---------O--------OX-O----XXO------OOOO---OO-----O-------------- X;,46,20,c2,1
------------------XXOO-----XOO-----OOOO---OO-----O-------------- X;,27,20,g4,1
------------------XX-OO----XXO-----OOOO---OO-----O-------------- X;,31,20,f6,1
-------------O----O-OX----XOX----OOOO-------OO--------O--------- X;,34,20,d3,1
------------O-----O-OX----XXO----OOOO-------OO--------O--------- X;,34,20,d3,1
--------------O---O-XO----XXO----OOOO-------OO--------O--------- X;,42,20,f4,1
-------------------O-----OXXXX---OOXX-----OO-O-----O------------ X;,7,20,b6,1
------------------O-X------OX----OOXOO----OOOO-----O------------ X;,14,20,c4,1
-------------------O------XXOX---OOOOO----OO-O-----O------------ X;,14,20,e6,1
-------------------O-O----XXOX---OXOX-----OO-O-----O------------ X;,17,20,e6,1
------------O------XXO----OXXOO----XO------O-O----O------------- X;,21,20,e6,1
-------------------OO-----XXOX-----XXO----O-OOO-----O----------- X;,10,20,f3,1
-------------------X-O-----XX-----OXXOO----OOO------OO---------- X;,10,20,c7,1
-------------------O------XXOX----OOOO---OOO-O-----O------------ X;,14,20,e6,1
------------------O-X------OX----OOXOO----OOOO----O------------- X;,17,20,d3,1
------------------O-O-----XOXX-----XOO----O-OOO-----O----------- X;,18,20,d3,1
-------------O-----XOO----OXXOO----XO------O-O----O------------- X;,19,20,e6,1
------------O-----O-OX----OXXXX---XOO-O-----O------------------- X;,13,20,c6,1
------------------O-X------XX----OOXOO----OO------OOO----------- X;,17,20,e6,1
------------O-----O-OO-----XXXO---XXO-OO----O------------------- X;,19,20,f5,1
-----------O------XO-O---XXXX----O-OOOO----O-------------------- X;,19,20,f6,1
-----------OX-------XX----OOXOO----XO------O-O----O------------- X;,24,20,e6,1
-----------O------XXOO----XXXO-----OOOO----O-------------------- X;,16,20,e2,1
-----------OO-----XXOO----XXO------OOOO----O-------------------- X;,18,20,f4,1
----------OO------XOXO----XXO------OOOO----O-------------------- X;,19,20,d1,1
-----------O------OXXO---OXXX------OOOO----O-------------------- X;,23,20,c2,1
-----------O-----OOOOO----OXX------OOOO----O-------------------- X;,23,20,c2,1
---------O-O------OXXO----XOX------OOOO----O-------------------- X;,38,20,c5,1
-----------O------XO-OO---XXXO-----OOO-----O--O----------------- X;,21,20,e3,1
------------O-----O-OO----XXXXO---OXO----O--O------------------- X;,21,20,f5,1
------------O-----O-OX----XXXO----OXO-O--O--O------------------- X;,24,20,g4,1
-------------O----OXO------XX----OOXOO----OO------O------------- X;,26,20,e2,1
------------------XXXO-----XOO----XOXO-----OOO------------------ X;,-3,20,g4,1
-------------------XO-----XOX----XOXOX---OOOO------------------- X;,-6,20,e7,1
-----------X-------XXO-----XOO----XOXO-----OOO------------------ X;,-5,20,g4,1
-------------------OX-----OXXX----XOXO----XOOO------------------ X;,-6,20,d7,1
----------X-------OXX------OXX----XOOO-----OOO------------------ X;,-6,20,c4,1
-------------X----OOX-----OOOX----XOX------OO------O------------ X;,-6,20,b4,1
------------------OOX-----OXXX---XXOXO-----XO------------------- X;,-6,20,c6,1
-------------------XO-----XXX----OOOOX---XOOO------------------- X;,-8,20,a6,1
----------X-------XOO-----XXOX----XOX-----OOO------------------- X;,-8,20,d7,1
-----------------OOOX----XOXXX----XOXO-----X-------------------- X;,-12,20,c6,1
---------XO-------OOX-----OXXX----OOXO-----X-------------------- X;,-21,20,f6,1
-----------X------XXX-----XXOO----XOO-----OOO------------------- X;,-6,20,d7,1
-------------------XO-----XXXX----XOOO----XOOO------------------ X;,-9,20,f3,1
------------X-----XXX-----XOOO----XOO------OO------O------------ X;,-10,20,f6,1
-------------------XOX----XOOX---X-OOX-----OO-------O----------- X;,-11,20,c5,1
-------------------XXX----XXOO----XOOO---X--OO------------------ X;,-13,20,g4,1
-------------------XXX----XOOO---XXOOX-----OO------------------- X;,-14,20,c6,1
-------------------XXX----XOXO----XOOX----XOO------------------- X;,-17,20,f7,1
------------------XOX-X---XOOX----XOX------OO------O------------ X;,-18,20,e7,1
------------------XOX-----XXOXX---XOOO-----XO------------------- X;,-18,20,e7,1
-----------X-------XX-----OOXX----XOOO-----OOO------------------ X;,-7,20,c3,1
------------XO-----XO-----XOOO----XOOX----X-O------------------- X;,-6,20,d6,1
-----------X------XXX-----XOOOO---XOOO-----O-------------------- X;,-10,20,e7,1
-------------------XO-----XOOXX--X-OOX-----OO-------O----------- X;,-10,20,f3,1
------------X------XX----XXOOO----XOO------OO------O------------ X;,-10,20,g5,1
-----------X-------XXO---XXXOO----XOOO-----O-------------------- X;,-10,20,g4,1
------------X-----OXX-----XOOO----XOOX---X--O------------------- X;,-13,20,c2,1
------------X------XX-----XOOO---XXOOX-----OO------------------- X;,-17,20,f3,1
