parent_obf,n_children,bytes,mean_lb,mean_ub,min_lb,max_ub,median_lb,median_ub,exact_count,exact_fraction,parse_errors,n_filtered_out
------------------XXXX----XOOOO---XOOX-----O-------------------- X;,1740304,160950147,-63.67471430278848,-5.102513124143828,-64,64,-64,-4,1740304,1.0,0,8277
------------------XXXX----XOOX----OOOX----XO-------------------- X;,312499,28761670,-63.28484891151652,-5.81055299376958,-64,64,-64,-4,312499,1.0,0,1347
------------------XXXX----XOOX----XOOX----OO-------------------- X;,316564,29093421,-63.11040421526137,-6.547927117423333,-64,64,-64,-4,316564,1.0,0,1195
------------------XXXX----XOX-----XOOOO-----OO------------------ X;,236526,22036625,-62.72945891783567,-8.37429288957662,-64,64,-64,-4,236526,1.0,0,3903
------------------XXXX----XXO-----OOOO------OOO----------------- X;,1613489,145293147,6.686910167965198,63.94588621304515,-64,64,4,64,1613489,1.0,0,8823
------------------XXXX----XXX-----XXOO------OO-------O---------- X;,146208,13482279,-62.49101280367695,-9.481669949660757,-64,64,-64,-4,146208,1.0,0,1217
------------------XXXX---OXOX----OOOO-----XO-------------------- X;,770233,71892541,-63.024786006312375,-6.3461757675924035,-64,64,-64,-4,770233,1.0,0,11083
------------------XXXX---XXOXX----OOO----O--O------------------- X;,705010,64962724,-63.3404348874484,-7.264974964894115,-64,64,-64,-4,705010,1.0,0,2399
------------------XXXX--OOOOO------OOO-----O-------O------------ X;,645027,57635908,10.282298260382898,63.89037668190634,-64,64,4,64,645027,1.0,0,87
------------------XXXXO----OXO----OXO----OOO-------------------- X;,870568,77890221,7.089419781108425,63.94103619705756,-64,64,4,64,870568,1.0,0,113
------------------XXXXX----OOO-----XOX----XOO------------------- X;,300886,27675210,-63.321922588621604,-5.4519851372280534,-64,64,-64,-4,300886,1.0,0,1049
------------------XXXXX---OOOO-----OOO----XO-------------------- X;,1171865,108133811,-63.74457467370388,-5.0552290579546275,-64,64,-64,-4,1171865,1.0,0,3485
------------------XXXXX---XOOX----OOOO-----X-------------------- X;,402744,37092570,-63.28080368670918,-5.652469062233081,-64,64,-64,-4,402744,1.0,0,1567
-----------------O-------OOXX---XXXOO----O-OOO------------------ X;,45494,4070109,12.26799138347914,63.20908251637579,-64,64,4,64,45494,1.0,0,46
-----------------O--O-----OXXX----OXO-----OOOO----O------------- X;,226192,20211521,7.064812194949424,63.85819127113249,-64,64,4,64,226192,1.0,0,57
-----------------O--O----OOXXX---XXOO------OOO------------------ X;,584669,52385252,6.167020998205823,63.881450872202905,-64,64,4,64,584669,1.0,0,867
-----------------O--OOO---OXXO---XXOO----O--O------------------- X;,114752,10248859,8.29914947016174,63.70792665923034,-64,64,4,64,114752,1.0,0,19
-----------------O--OX----OXX-----XOXO----O-OOO----------------- X;,614247,55026957,5.340545415769227,63.97079676416816,-64,64,4,64,614247,1.0,0,361
-----------------O--OX----OXXO----OXO-O--OX-O------------------- X;,277144,24765025,6.525813295615276,63.93868169615796,-64,64,4,64,277144,1.0,0,16
-----------------O--OX----OXXX----OXO----OO-O-----O------------- X;,218137,19509318,5.904454540036766,63.94778510752417,-64,64,4,64,218137,1.0,0,20
-----------------O--OX----OXXX----OXO----OOOO------------------- X;,906767,81147936,7.038460817387488,63.9092798921884,-64,64,4,64,906767,1.0,0,576
-----------------O--X-----OXXO---XXOOO-----OOO------------------ X;,1358455,121954968,6.243059946777773,63.9381900762263,-64,64,4,64,1358455,1.0,0,1292
-----------------O-O------OXXXO---XOXO----OOO------------------- X;,516118,46290200,5.279668602916387,63.95365788443728,-64,64,4,64,516118,1.0,0,645
-----------------O-OOO----OXOX----XOX-----OOO------------------- X;,430609,38492162,8.704708912261472,63.886244829996585,-64,64,4,64,430609,1.0,0,86
-----------------O-OOO----OXOX----XOXO------O-O----------------- X;,192949,17253242,5.998973822098067,63.85651130609643,-64,64,4,64,192949,1.0,0,63
-----------------O-OOO----OXXO----XOOOO-----O------------------- X;,78723,7026601,11.543233870660417,63.5318775961282,-64,64,4,64,78723,1.0,0,10
-----------------O-OOO----OXXO----XOXO------OO------------------ X;,223920,19990745,9.96713111825652,63.759253304751695,-64,64,4,64,223920,1.0,0,69
-----------------O-OOO----OXXX----XOO-----OOO------------------- X;,201835,18118134,6.667317363192707,63.69549384398147,-64,64,4,64,201835,1.0,0,1024
-----------------O-OOO----OXXX----XOXO------O-O----------------- X;,95011,8490871,5.746660912946922,63.88624475060782,-64,64,4,64,95011,1.0,0,4
-----------------O-OOO----OXXXO---XOXO------O------------------- X;,111910,9994140,6.89966937717809,63.86667858100259,-64,64,4,64,111910,1.0,0,5
-----------------O-OX----OOXX----XXOO------OOO------------------ X;,908839,81364388,8.485078215173425,63.84638643368077,-64,64,4,64,908839,1.0,0,197
-----------------O-OXX---OOXX----O-OOO----XO-------------------- X;,940983,84849080,5.274414096747763,63.96528948982075,-64,64,4,64,940983,1.0,0,6000
-----------------O-OXX---XXXX------OOO----OO-----O-------------- X;,722284,64632435,8.84319187466426,63.9289393091914,-64,64,4,64,722284,1.0,0,23
-----------------O-OXX---XXXX------OOO---OOO-------------------- X;,421411,37655741,13.847759076056391,63.81961552973225,-64,64,4,64,421411,1.0,0,722
-----------------O-XX-X---OXOX---XOOO------XO------------------- X;,497845,45893963,-63.47486868402816,-6.399421506693851,-64,64,-64,-4,497845,1.0,0,1623
-----------------O-XXO---XOXX-----OOXX---XO--------------------- X;,555885,51179086,-62.92021551220127,-8.473968536657761,-64,64,-64,-4,555885,1.0,0,2198
-----------------O-XXX---XOOO-----OOO-----OOO------------------- X;,1704654,152808060,6.438635641015713,63.94980682296818,-64,64,4,64,1704654,1.0,0,936
-----------------OO-OX----OXXX----OXO-----O-O-----O------------- X;,319226,28536554,8.138340861959865,63.93826943920608,-64,64,4,64,319226,1.0,0,39
-----------------OO-OX----OXXX---OOOO-----X-O------------------- X;,1746572,156737195,5.149033649915377,63.97456846897809,-64,64,4,64,1746572,1.0,0,997
-----------------OO-OX----OXXXX---XOO-O-----O------------------- X;,465091,41617047,5.628403903752169,63.91965013298473,-64,64,4,64,465091,1.0,0,36
-----------------OO-OX---XOXXX----OOO----O--O------------------- X;,776564,69529954,6.384390726327772,63.9456297227273,-64,64,4,64,776564,1.0,0,108
-----------------OO-OX---XOXXX----XOO-----X-O------------------- X;,2469874,228726612,-63.752467534781125,-5.27230376934208,-64,64,-64,-4,2469874,1.0,0,11555
-----------------OO-X----OOXX----XXOO------OOO------------------ X;,523627,47203838,7.394179444528262,63.84381630435406,-64,64,4,64,523627,1.0,0,3428
-----------------OOO------XOX----XXOO----O-OOO------------------ X;,581188,52061673,9.367784606702134,63.72709347061536,-64,64,4,64,581188,1.0,0,1281
-----------------OOO-X-----OXOO----OO-----XOOO------------------ X;,992594,88994860,5.411082476823354,63.9650007958944,-64,64,4,64,992594,1.0,0,237
-----------------OOO-X-----XXOO----XO-----XO-O----O------------- X;,1254405,112600092,4.829526349145611,63.984982521593906,-64,64,4,64,1254405,1.0,0,310
-----------------OOO-X----OXXOO---OOO-----XO-------------------- X;,2140248,191981428,6.390667810459349,63.97246767664308,-64,64,4,64,2140248,1.0,0,387
-----------------OOO-X----OXXOO--O-OO-----XO-------------------- X;,676131,60520148,5.646947115277957,63.97610818021951,-64,64,4,64,676131,1.0,0,21
-----------------OOO-X----XOXOO---XOO-----XO-------------------- X;,1472104,131742716,7.936958258383918,63.93649905169743,-64,64,4,64,1472104,1.0,0,307
-----------------OOO-X----XXXOO----OO-----OO-----O-------------- X;,1203731,108317925,6.327749306115735,63.97126268244317,-64,64,4,64,1203731,1.0,0,7134
-----------------OOO-X----XXXOO----OO----OOO-------------------- X;,602835,53893911,9.067041561953104,63.89642937122098,-64,64,4,64,602835,1.0,0,138
-----------------OOO-X---OOOOOO----OO-----XO-------------------- X;,138369,12384268,6.367090894636805,63.97629526844886,-64,64,4,64,138369,1.0,0,14
-----------------OOO-X---XXOO-----XOOO-----O-------O------------ X;,344063,30739943,16.303868768219775,63.844976065429876,-64,64,4,64,344063,1.0,0,290
-----------------OOO-X---XXOXO-----OO-----O-O-------O----------- X;,507324,45542799,10.593845353265369,63.87863771475428,-64,64,4,64,507324,1.0,0,1994
-----------------OOOOO----OOXX----XOO------O-O------------------ X;,628275,56210790,8.26505909036648,63.88144681867017,-64,64,4,64,628275,1.0,0,269
-----------------OOOOO----OXOX----XOO------OO------------------- X;,858814,77003965,5.5644784551718995,63.93076265640756,-64,64,4,64,858814,1.0,0,698
-----------------OOOOO----OXXO----XOX-O----O-------------------- X;,427469,38213559,7.319412635770079,63.86042028778695,-64,64,4,64,427469,1.0,0,272
-----------------OOOOO----OXXX----XOO------OO------------------- X;,491036,44009580,7.339791787160208,63.82918564015673,-64,64,4,64,491036,1.0,0,1932
-----------------OOOOO----OXXX----XOOO-----O-------------------- X;,646903,58176912,9.007266931827491,63.865877882773766,-64,64,4,64,646903,1.0,0,3680
-----------------OOOOO----XOXX----OXO----O---O------------------ X;,766139,68498329,7.4810341204402855,63.91359792413648,-64,64,4,64,766139,1.0,0,151
-----------------OOOOOO---OXXO----XOO------O-------------------- X;,286621,25605473,7.602345955111454,63.831952299377924,-64,64,4,64,286621,1.0,0,62
-----------------OOOX------OXOO---XOO-----OO-----O-------------- X;,218654,19532255,9.465530015458212,63.7081416301554,-64,64,4,64,218654,1.0,0,25
-----------------OOOX------OXOO---XXO-----O--O---O-------------- X;,498711,44568645,6.716615434590374,63.9055164213342,-64,64,4,64,498711,1.0,0,25
-----------------OOOX----XOXXX----XOXO-----X-------------------- X;,784120,72307718,-63.37806713258175,-6.560029077182064,-64,64,-64,-4,784120,1.0,0,2673
-----------------OOOXX-----OXOO----OOO----XO-------------------- X;,732214,65506125,8.096165875003756,63.899635898794614,-64,64,4,64,732214,1.0,0,160
-----------------OOOXX-----OXOO----XOO----X--O------------------ X;,1389701,124447421,5.7043695010653375,63.97084840552032,-64,64,4,64,1389701,1.0,0,83
-----------------OOOXX-----XXOO---OOOO----X--------------------- X;,1372483,122947859,5.604687271172029,63.965784639955466,-64,64,4,64,1372483,1.0,0,83
-----------------OOOXX----OOOO----XOO------O-------O------------ X;,2307118,207023858,5.2893471421921205,63.96866393483125,-64,64,4,64,2307118,1.0,0,2969
-----------------OOOXX----OXX-----XOOO----XO-------------------- X;,2685795,241001253,6.1290478238286985,63.98078185416236,-64,64,4,64,2685795,1.0,0,331
-----------------OOOXX---XXOX------OOO----XO-------------------- X;,2681240,240612145,6.132662499440557,63.98252599543495,-64,64,4,64,2681240,1.0,0,587
-----------------OOX------OXX-----OXO-----OOOO----O------------- X;,565015,50500381,6.426328504552976,63.90827854127767,-64,64,4,64,565015,1.0,0,79
-----------------OOX------OXX----XXOO----O-OOO------------------ X;,545375,48809903,8.201996791198717,63.81675727710291,-64,64,4,64,545375,1.0,0,234
-----------------OOX-----XOXX-----OOO------OOO------O----------- X;,278383,24850957,8.746776922441384,63.72476049184038,-64,64,4,64,278383,1.0,0,60
-----------------OOX-----XOXX-----OOO----OOOO------------------- X;,460864,41337293,8.797206985140953,63.75802405915845,-64,64,4,64,460864,1.0,0,245
-----------------OOX-X---XOXXXX----OO------XO------------------- X;,504628,46516690,-63.3223998668326,-6.027299317517062,-64,64,-64,-4,504628,1.0,0,1832
-----------------OOXXX--XXOOX----XOOO--------------------------- X;,642412,59371744,-61.93145208993605,-9.33727888022017,-64,64,-64,-4,642412,1.0,0,5469
-----------------OX-------XXX----OXOO-----OOOO-----O------------ X;,483492,43223562,9.744984405119423,63.78462518511164,-64,64,4,64,483492,1.0,0,145
-----------------OX-------XXX----OXOO-----OOOO---O-------------- X;,244786,21839390,23.13347168547221,63.2581928705073,-64,64,10,64,244786,1.0,0,44
-----------------OX-------XXX----OXOO----OOOOO------------------ X;,200353,17909744,12.449965810344741,63.69007701407017,-64,64,4,64,200353,1.0,0,112
-----------------OX-------XXX---OOOOO----O-OOO------------------ X;,134313,12011589,14.613864629633765,63.33784518252143,-64,64,4,64,134313,1.0,0,90
-----------------OX------OXXX----OOOO----O-OOO------------------ X;,50169,4476962,16.89417767944348,62.252984911000816,-64,64,6,64,50169,1.0,0,36
-----------------OX------XXXX-----XOOOO---OO-----O-------------- X;,1685328,150558389,12.239991265795146,63.94692783837924,-64,64,4,64,1685328,1.0,0,82
-----------------OX------XXXX-----XOOOO--OOO-------------------- X;,4050233,363007801,7.605791568040654,63.95785970831802,-64,64,4,64,4050233,1.0,0,636
-----------------OX--X----OOOX----XOOOO-----O-------O----------- X;,2070317,185421715,6.151047399987538,63.97466571544358,-64,64,4,64,2070317,1.0,0,56
-----------------OX--X----OXXX----XOOO-----O-O-----O------------ X;,1997181,179104023,5.510531093576396,63.98351676688292,-64,64,4,64,1997181,1.0,0,218
-----------------OX--X---OXXX----OOOOO-----O-------O------------ X;,198793,17753299,20.70389802457833,63.81959123309171,-64,64,8,64,198793,1.0,0,105
-----------------OX--X---OXXXO---O-OO-----O-O-------O----------- X;,106296,9493330,13.468126740422969,63.76659516820953,-64,64,4,64,106296,1.0,0,149
-----------------OX-O-----OXXX----XOO-----X-OO--------O--------- X;,899285,80542186,5.91517483333982,63.96817026860228,-64,64,4,64,899285,1.0,0,23
-----------------OX-OX----OOO-----OXO----OOOO------------------- X;,225580,20178725,10.622023229009663,63.84475574075716,-64,64,4,64,225580,1.0,0,85
-----------------OX-OX----OXO-----OXO-----OOO-----O------------- X;,512327,45804619,7.375797098337586,63.89567600380226,-64,64,4,64,512327,1.0,0,36
-----------------OX-OX----OXXX----OOO----OX-O------------------- X;,3366983,302629674,6.06925250290839,63.98076081762218,-64,64,4,64,3366983,1.0,0,6065
-----------------OX-OX---XXXO-----XOOO-----O-------O------------ X;,1105443,98865085,11.233130971022478,63.8890128211043,-64,64,4,64,1105443,1.0,0,331
-----------------OX-OX---XXXOO-----OO-----O-O-------O----------- X;,742773,66395254,9.561788056377925,63.90399220219367,-64,64,4,64,742773,1.0,0,56
-----------------OX-XX----OXOO----OOO-----OO-------O------------ X;,1846432,165343793,6.0245857957401086,63.966161764960745,-64,64,4,64,1846432,1.0,0,348
-----------------OX-XX----OXOO---OOOO------O-------O------------ X;,1382081,123648549,7.257628170852504,63.9478207138366,-64,64,4,64,1382081,1.0,0,177
-----------------OX-XX---OOXOO----OOO------O-------O------------ X;,1478770,132314853,6.859219486465102,63.94665431405831,-64,64,4,64,1478770,1.0,0,158
-----------------OXX------OXOO----OOO-----OOO-------O----------- X;,468616,41848752,12.06219164518497,63.810296703484305,-64,64,4,64,468616,1.0,0,84
-----------------OXX-X----OXOO----XOO-----O-O----O-------------- X;,667630,59669779,12.905321809984573,63.84767311235265,-64,64,4,64,667630,1.0,0,49
-----------------OXXX----OOXX----O-OOOO----O-------------------- X;,37647,3356699,25.634552553988364,62.96310462985098,-64,64,12,64,37647,1.0,0,35
-----------------OXXX----OXXO----OOOOO-----O-------------------- X;,352783,31504613,13.418259950167666,63.48949921056287,-64,64,4,64,352783,1.0,0,89
-----------------OXXX----OXXO----OXOOO---O---------------------- X;,39665,3530468,23.264439682339596,62.94960292449262,-64,64,10,64,39665,1.0,0,6
-----------------OXXX----OXXO----XOOOO-----O-------------------- X;,264477,23615641,18.62145290516756,63.31824695531181,-64,64,4,64,264477,1.0,0,74
-----------------OXXX----OXXO---OOOOOO-------------------------- X;,33804,3013118,24.966453674121407,62.524316648917285,-64,64,12,64,33804,1.0,0,7
-----------------OXXX----OXXX----O-OOOO----O-------------------- X;,35423,3158434,26.26717104705982,62.90698133980747,-64,64,14,64,35423,1.0,0,35
-----------------OXXX----XOXOO----OOO-----OO-------------------- X;,167522,15058981,19.264013084848557,62.97705376010315,-64,64,4,64,167522,1.0,0,1208
-----------------OXXX---OOOXO-----OOO------OO------------------- X;,256907,22928399,16.308025861498518,63.25316164993558,-64,64,4,64,256907,1.0,0,64
-----------------OXXX---OOOXO-----OOO-----O-O------------------- X;,248756,22239132,13.203749859299876,63.383042017076974,-64,64,4,64,248756,1.0,0,319
-----------------OXXX---OOOXO----OOOO-------O------------------- X;,61109,5450392,23.93925608339197,63.46361419758137,-64,64,10,64,61109,1.0,0,8
-----------------OXXX---OOOXO----OXOOO-------------------------- X;,868924,78112537,9.834936081866768,63.810063941150204,-64,64,4,64,868924,1.0,0,3458
-----------------OXXX---OOXXO-----OOOO-----O-------------------- X;,276083,24671540,12.012452776882315,63.61883201790766,-64,64,4,64,276083,1.0,0,198
-----------------OXXX---OOXXO----OOOOO-------------------------- X;,224804,20080647,11.113280902475045,63.59678653404744,-64,64,4,64,224804,1.0,0,20
-----------------OXXXX----OXX------OOO----OO-----O-------------- X;,723414,64733585,8.848316455031283,63.927726032396386,-64,64,4,64,723414,1.0,0,25
-----------------OXXXX----OXX------OOO---OOO-------------------- X;,421412,37662064,13.847730961624254,63.81961595778004,-64,64,4,64,421412,1.0,0,792
-----------------OXXXX---XOOO------OOO-----O-------O------------ X;,1105443,98865085,11.233130971022478,63.8890128211043,-64,64,4,64,1105443,1.0,0,331
-----------------OXXXX---XOXO------OOO-----O-------O------------ X;,1105443,98865085,11.233130971022478,63.8890128211043,-64,64,4,64,1105443,1.0,0,331
-----------------OXXXX---XOXX------OO------O-O-----O------------ X;,726876,65047944,10.099516286134087,63.961080019150444,-64,64,4,64,726876,1.0,0,190
-----------------OXXXX---XOXX------OOO-----O-------O------------ X;,1438676,128860962,8.704219713125124,63.95667266292063,-64,64,4,64,1438676,1.0,0,216
-----------------X---X----XOOX-----XXOXX---X-OO----------------- X;,85304,7846629,-61.96042389571415,-8.22875832317359,-64,64,-64,-4,85304,1.0,0,357
-----------------X---XX---XOOOO----XXO-----XOO------------------ X;,1548121,142803772,-63.59492184396439,-5.38841602174507,-64,64,-64,-4,1548121,1.0,0,4389
-----------------X---XXX--XXXOX---OOO------X-O------------------ X;,330827,30467830,-63.792465548458864,-4.712336054796011,-64,64,-64,-4,330827,1.0,0,505
-----------------X--OOO---XXXO----XXXXO-----O------------------- X;,1627177,152003054,-62.81380697981842,-9.209772507846411,-64,64,-64,-4,1627177,1.0,0,29197
-----------------X--OX----XOX-----XOOX----XOOO------------------ X;,467789,43178643,-63.67025731686722,-5.0824837693917555,-64,64,-64,-4,467789,1.0,0,2639
-----------------X--OX----XXXO----OXO-O---O-O-----O------------- X;,292143,26115515,8.15009772611358,63.962436204187675,-64,64,4,64,292143,1.0,0,21
-----------------X--OX----XXXXO----XXO-----XOO------------------ X;,2123564,195760988,-63.345132993401656,-6.201206085618328,-64,64,-64,-4,2123564,1.0,0,7635
-----------------X--OXX---XOOX----OOO-----XXO------------------- X;,440773,40622123,-63.758143080451845,-4.68191109709533,-64,64,-64,-4,440773,1.0,0,847
-----------------X--X-----XOOX-----XXOX----XOOO----------------- X;,536392,49495391,-62.889181792420466,-7.859725722978717,-64,64,-64,-4,536392,1.0,0,3364
-----------------X--X-----XOOX----XOO-X---XOO------O------------ X;,1190505,110413989,-63.79666780063923,-4.822094825305228,-64,64,-64,-4,1190505,1.0,0,7518
-----------------X--X-----XXOX----XOO-X--X-OO------O------------ X;,165907,15245623,-63.36570488285606,-6.07530725044754,-64,64,-64,-4,165907,1.0,0,419
-----------------X--X-----XXXXX---XXO-----XOO-----O------------- X;,638645,59043947,-63.30926884262775,-6.674124122164896,-64,64,-64,-4,638645,1.0,0,5095
-----------------X--X----XXXXXX---XOO-----OOO------------------- X;,342298,31393413,-62.115116068454974,-7.97270799128245,-64,64,-64,-4,342298,1.0,0,795
-----------------X--X-X---XOOX----OOOO-----XOO------------------ X;,859588,79261215,-63.79080210519458,-4.997673303954918,-64,64,-64,-4,859588,1.0,0,1840
-----------------X--X-X---XXOX----XOX-----OOO------O------------ X;,410421,37851160,-63.83813693743741,-4.798555629463404,-64,64,-64,-4,410421,1.0,0,1229
-----------------X--XO----XXOXX---XOO----X-XO------------------- X;,326060,29935814,-63.38198491075262,-5.916414156903637,-64,64,-64,-4,326060,1.0,0,599
-----------------X--XO----XXXOX----XOO-----XOO------------------ X;,648130,59673160,-62.54594602934596,-8.800120346226837,-64,64,-64,-4,648130,1.0,0,3383
-----------------X--XX----XOXO----XOO-----XOO------O------------ X;,1380379,127459227,-63.745817634142504,-5.1894602859069865,-64,64,-64,-4,1380379,1.0,0,3844
-----------------X--XX----XXXO----XOO----XOOO------------------- X;,795420,73257391,-63.172469890120944,-7.422574237509743,-64,64,-64,-4,795420,1.0,0,4618
-----------------X--XX---XXOXO----XOO-----OOO------------------- X;,1056619,97453472,-63.46748449535736,-6.093854076067154,-64,64,-64,-4,1056619,1.0,0,4009
-----------------X-OX----OOOO-----OXXXX---XX-------------------- X;,855554,78906750,-63.285534285387016,-6.525210565317911,-64,64,-64,-4,855554,1.0,0,3504
-----------------X-X------XXXXX----OO-----XOO-----O-O----------- X;,221339,20358843,-62.27356227325505,-8.668431681718992,-64,64,-64,-4,221339,1.0,0,648
-----------------X-X------XXXXX----XOO-----OOO----O------------- X;,339471,31381805,-62.907482524280425,-7.5850720680117005,-64,64,-64,-4,339471,1.0,0,2613
-----------------X-X--X---XOOX----OOO-----XXXO------------------ X;,278103,25600484,-63.59581162375091,-5.223668928418608,-64,64,-64,-4,278103,1.0,0,738
-----------------X-X--X---XXXX----OOOO-----XOO------------------ X;,414906,38088419,-63.075747277696635,-7.0704448718504915,-64,64,-64,-4,414906,1.0,0,702
-----------------X-X-O----XOO-----XOXX---XXO-------O------------ X;,1039769,95995464,-63.67765147835721,-5.402080654453056,-64,64,-64,-4,1039769,1.0,0,2637
-----------------X-X-O----XXOX-----OO----XXO-O-----O------------ X;,1046933,96470002,-63.75495853125272,-5.077234168757695,-64,64,-64,-4,1046933,1.0,0,1528
-----------------X-X-X----XXX----O-XO----XOO-O-----O------------ X;,574835,52927009,-63.393297207024624,-6.176026164029678,-64,64,-64,-4,574835,1.0,0,1127
-----------------X-X-XX---XXOOO----XO------XOO------------------ X;,412107,37886679,-63.157616832521654,-6.979915410318194,-64,64,-64,-4,412107,1.0,0,853
-----------------X-XO-----XXOO-----XOXX----XOO------------------ X;,671485,61735153,-62.24350506712734,-8.997362562082548,-64,64,-64,-4,671485,1.0,0,2733
-----------------X-XO-----XXOXX----OOO----OX-O------------------ X;,1039669,95724933,-63.653364676642276,-5.425022771670599,-64,64,-64,-4,1039669,1.0,0,2015
-----------------X-XOX----XXOX-----XOO-----X-OO----------------- X;,408204,37539064,-62.868996874111964,-7.304029357870085,-64,64,-64,-4,408204,1.0,0,824
-----------------X-XX----OOOOX----OOO-X----XO------------------- X;,498924,46004487,-63.485280323255644,-6.212385052633267,-64,64,-64,-4,498924,1.0,0,2446
-----------------X-XX-X---XXOX----OOOO-----XO------------------- X;,458457,42195425,-63.66200101645302,-5.317693916768639,-64,64,-64,-4,458457,1.0,0,973
-----------------X-XXO----XXOO----OOOX-----XO------------------- X;,3039461,280515148,-63.79340086943047,-4.860572318578853,-64,64,-64,-4,3039461,1.0,0,7812
-----------------XO--X---OXXX---O-OXO-----O-O-----O------------- X;,79697,7225237,8.172653926747556,63.78458411232543,-64,64,4,64,79697,1.0,0,817
-----------------XO-OX----OOXX----OXO-----O-O-----O------------- X;,546534,48864511,8.870295352164733,63.93591615526207,-64,64,4,64,546534,1.0,0,48
-----------------XO-OX----XOXX----XOO-----XOO------------------- X;,1514639,139966946,-63.615849057102054,-5.245948374497157,-64,64,-64,-4,1514639,1.0,0,6675
-----------------XO-OX----XXXO----OXO-O---O-O------------------- X;,306237,27367236,8.766210484036874,63.94724347482505,-64,64,4,64,306237,1.0,0,55
-----------------XO-OX---XXOO-----OXO-----O-O-----O------------- X;,546597,48869262,8.872090406643286,63.935425917083336,-64,64,4,64,546597,1.0,0,38
-----------------XOOOX----XXOXX----XO------X-O------------------ X;,913375,84239629,-63.762866292596144,-5.05088052552347,-64,64,-64,-4,913375,1.0,0,1793
-----------------XOOOXX---XOOX-----XX------X-O------------------ X;,232257,21361571,-63.33559806593558,-6.008266704555729,-64,64,-64,-4,232257,1.0,0,455
-----------------XOX--X---XOXX-----OOO----OX-O------------------ X;,862682,79635811,-63.83341254367195,-4.59642834787326,-64,64,-64,-4,862682,1.0,0,1354
-----------------XOX-X----XOXX-----XOX-----XOO------------------ X;,56612,5190056,-62.513424715608,-5.915353635271674,-64,64,-64,-4,56612,1.0,0,70
-----------------XOX-X---OOOXX-----XXX-----X-O------------------ X;,17928,1643581,-58.96028558679161,-11.75111557340473,-64,64,-64,-4,17928,1.0,0,29
-----------------XX-------XXXXX----OO-----XOO------OO----------- X;,121763,11180582,-62.1309921733203,-7.458176950305101,-64,64,-64,-4,121763,1.0,0,442
-----------------XX---X---XOOX-----OOO---XXXX------------------- X;,119651,11003756,-63.191331455650186,-5.705760921346249,-64,64,-64,-4,119651,1.0,0,533
-----------------XX-OX---OXOO-----XOO-----O-O----O-------------- X;,684183,61148905,16.846975151384935,63.891116850316365,-64,64,4,64,684183,1.0,0,58
-----------------XX-X-X---XXOX-----OOO-----OO------O------------ X;,455555,42001708,-63.5925585275104,-5.3518104290371085,-64,64,-64,-4,455555,1.0,0,1031
-----------------XXX------OOX----XOOOX----OOO------------------- X;,241748,22338050,-63.18515975313136,-6.45442361467313,-64,64,-64,-4,241748,1.0,0,1774
-----------------XXX------XOXX---X-OOO----OOO------------------- X;,461399,42743589,-63.209764217087596,-6.014451700155397,-64,64,-64,-4,461399,1.0,0,4414
-----------------XXX------XOXXX--X-OO------OO-------O----------- X;,187370,17198651,-62.55175321556279,-7.369365426695842,-64,64,-64,-4,187370,1.0,0,641
-----------------XXX-----XXOXX-----OOO-----OO------O------------ X;,794510,73201684,-63.6569709632352,-5.323852437351324,-64,64,-64,-4,794510,1.0,0,1914
-----------------XXX-----XXXXX---OOOO------X-O------------------ X;,592394,54777963,-63.815626086692305,-4.520049156473563,-64,64,-64,-4,592394,1.0,0,1638
-----------------XXX--X---XXOX-----XOO-----OOO------------------ X;,594859,54727220,-63.56876839721682,-5.900853815778193,-64,64,-64,-4,594859,1.0,0,1615
-----------------XXX-O----XOO----X-OOX----OOO------------------- X;,829308,76757744,-63.90259589923165,-4.314869746825064,-64,64,-64,-4,829308,1.0,0,2268
-----------------XXX-O----XOOX---X-OO-----OOO------------------- X;,891716,82402182,-63.8547160755218,-4.469234599356746,-64,64,-64,-4,891716,1.0,0,2402
-----------------XXX-X---XXOOO-----OO-----OOO------------------- X;,540459,49757713,-63.73889231190525,-5.0259020573253474,-64,64,-64,-4,540459,1.0,0,971
-----------------XXX-XX---XOOX----OOO------XO------------------- X;,249343,22926421,-63.54179583946612,-5.047216083868406,-64,64,-64,-4,249343,1.0,0,533
-----------------XXXO-----OOOX-----OOX-----XOO------------------ X;,1799608,166012163,-63.812040177638686,-4.804684131210797,-64,64,-64,-4,1799608,1.0,0,3894
-----------------XXXO-----XOO----X-OOX----OOO------------------- X;,858245,79880031,-63.7324610105506,-4.881571113143683,-64,64,-64,-4,858245,1.0,0,8437
-----------------XXXO----OOOOO----OXXX----X--------------------- X;,745902,68827640,-63.52368809843652,-5.98975468627246,-64,64,-64,-4,745902,1.0,0,3167
-----------------XXXOX----OOOX-----OOX-----XO------------------- X;,779660,71808843,-63.61535797655388,-5.272359746556191,-64,64,-64,-4,779660,1.0,0,2035
-----------------XXXX------XX-----XXO-------OO------OO-------O-- X;,31278,2867922,-60.16516401304431,-15.516912846089904,-64,64,-64,-4,31278,1.0,0,107
-----------------XXXX------XXO----XXOO-------OOO---------------- X;,143761,13303470,-62.00969664929988,-10.927970729196375,-64,64,-64,-4,143761,1.0,0,1433
-----------------XXXXO----XOOO----XXOX-----O-------------------- X;,1001940,92246253,-63.45001896321137,-5.7667525001497095,-64,64,-64,-4,1001940,1.0,0,2558
