kind,top_left_r,top_left_c,len_path,sign_flips,loop_cosine,classification
lj_rect_2x1,3,5,5,2,1.0000000000000002,trivial
lj_rect_2x1,4,0,5,2,1.0000000000000002,trivial
lj_rect_2x1,4,1,5,2,1.0000000000000002,trivial
lj_rect_2x1,4,2,5,2,1.0000000000000002,trivial
lj_rect_2x1,4,3,5,2,1.0000000000000002,trivial
lj_rect_2x1,4,4,5,2,1.0000000000000002,trivial
lj_rect_2x1,4,5,5,2,1.0000000000000002,trivial
lj_rect_2x1,5,0,5,2,1.0000000000000002,trivial
lj_rect_2x1,5,1,5,2,1.0000000000000002,trivial
lj_rect_2x1,5,2,5,2,1.0000000000000002,trivial
lj_rect_2x1,5,3,5,2,1.0000000000000002,trivial
lj_rect_2x1,5,4,5,2,1.0000000000000002,trivial
lj_rect_2x1,5,5,5,2,1.0000000000000002,trivial
lj_rect_2x1,6,0,5,2,1.0000000000000002,trivial
lj_rect_2x1,6,1,5,2,1.0000000000000002,trivial
lj_rect_2x1,6,2,5,2,1.0000000000000002,trivial
lj_rect_2x1,6,3,5,2,1.0000000000000002,trivial
lj_rect_2x1,6,4,5,2,1.0000000000000002,trivial
lj_rect_2x1,6,5,5,2,1.0000000000000002,trivial
lj_rect_3x1,0,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,0,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,0,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,0,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,0,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,1,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,1,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,1,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,1,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,1,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,2,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,2,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,2,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,2,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,2,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,3,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,3,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,3,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,3,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,3,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,4,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,4,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,4,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,4,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,4,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,5,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,5,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,5,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,5,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,5,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,6,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,6,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,6,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,6,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_3x1,6,4,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,0,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,0,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,0,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,0,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,1,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,1,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,1,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,1,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,2,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,2,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,2,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,2,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,3,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,3,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,3,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,3,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,4,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,4,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,4,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,4,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,5,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,5,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,5,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,5,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,6,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,6,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,6,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_4x1,6,3,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,0,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,0,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,0,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,1,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,1,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,1,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,2,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,2,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,2,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,3,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,3,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,3,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,4,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,4,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,4,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,5,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,5,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,5,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,6,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,6,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_5x1,6,2,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,0,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,0,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,1,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,1,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,2,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,2,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,3,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,3,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,4,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,4,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,5,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,5,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,6,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_6x1,6,1,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,0,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,1,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,2,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,3,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,4,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,5,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_7x1,6,0,5,2,-1.0000000000000002,Z2_holonomy
lj_rect_1x2,0,0,5,2,1.0000000000000002,trivial
lj_rect_1x2,0,1,5,2,1.0000000000000002,trivial
lj_rect_1x2,0,2,5,2,1.0000000000000002,trivial
lj_rect_1x2,0,3,5,2,1.0000000000000002,trivial
lj_rect_1x2,0,4,5,2,1.0000000000000002,trivial
lj_rect_1x2,0,5,5,2,1.0000000000000002,trivial
lj_rect_1x2,0,6,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,0,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,1,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,2,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,3,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,4,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,5,5,2,1.0000000000000002,trivial
lj_rect_1x2,1,6,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,0,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,1,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,2,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,3,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,4,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,5,5,2,1.0000000000000002,trivial
lj_rect_1x2,2,6,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,0,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,1,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,2,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,3,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,4,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,5,5,2,1.0000000000000002,trivial
lj_rect_1x2,3,6,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,0,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,1,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,2,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,3,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,4,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,5,5,2,1.0000000000000002,trivial
lj_rect_1x2,4,6,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,0,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,1,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,2,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,3,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,4,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,5,5,2,1.0000000000000002,trivial
lj_rect_1x2,5,6,5,2,1.0000000000000002,trivial
lj_rect_2x2,0,0,5,0,1.0000000000000002,trivial
lj_rect_2x2,0,1,5,0,1.0000000000000002,trivial
lj_rect_2x2,0,2,5,0,1.0000000000000002,trivial
lj_rect_2x2,0,3,5,0,1.0000000000000002,trivial
lj_rect_2x2,0,4,5,0,1.0000000000000002,trivial
lj_rect_2x2,0,5,5,0,1.0000000000000002,trivial
lj_rect_2x2,1,0,5,0,1.0000000000000002,trivial
lj_rect_2x2,1,1,5,0,1.0000000000000002,trivial
lj_rect_2x2,1,2,5,0,1.0000000000000002,trivial
lj_rect_2x2,1,3,5,0,1.0000000000000002,trivial
lj_rect_2x2,1,4,5,0,1.0000000000000002,trivial
lj_rect_2x2,1,5,5,0,1.0000000000000002,trivial
lj_rect_2x2,2,0,5,0,1.0000000000000002,trivial
lj_rect_2x2,2,1,5,0,1.0000000000000002,trivial
lj_rect_2x2,2,2,5,0,1.0000000000000002,trivial
lj_rect_2x2,2,3,5,0,1.0000000000000002,trivial
lj_rect_2x2,2,4,5,0,1.0000000000000002,trivial
lj_rect_2x2,2,5,5,0,1.0000000000000002,trivial
lj_rect_2x2,3,0,5,0,1.0000000000000002,trivial
lj_rect_2x2,3,1,5,0,1.0000000000000002,trivial
lj_rect_2x2,3,2,5,0,1.0000000000000002,trivial
lj_rect_2x2,3,3,5,0,1.0000000000000002,trivial
lj_rect_2x2,3,4,5,0,1.0000000000000002,trivial
lj_rect_2x2,3,5,5,0,1.0000000000000002,trivial
lj_rect_2x2,4,0,5,0,1.0000000000000002,trivial
lj_rect_2x2,4,1,5,0,1.0000000000000002,trivial
lj_rect_2x2,4,2,5,0,1.0000000000000002,trivial
lj_rect_2x2,4,3,5,0,1.0000000000000002,trivial
lj_rect_2x2,4,4,5,0,1.0000000000000002,trivial
lj_rect_2x2,4,5,5,0,1.0000000000000002,trivial
lj_rect_2x2,5,0,5,0,1.0000000000000002,trivial
lj_rect_2x2,5,1,5,0,1.0000000000000002,trivial
lj_rect_2x2,5,2,5,0,1.0000000000000002,trivial
lj_rect_2x2,5,3,5,0,1.0000000000000002,trivial
lj_rect_2x2,5,4,5,0,1.0000000000000002,trivial
lj_rect_2x2,5,5,5,0,1.0000000000000002,trivial
lj_rect_3x2,0,0,5,0,1.0000000000000002,trivial
lj_rect_3x2,0,1,5,0,1.0000000000000002,trivial
lj_rect_3x2,0,2,5,0,1.0000000000000002,trivial
lj_rect_3x2,0,3,5,0,1.0000000000000002,trivial
lj_rect_3x2,0,4,5,0,1.0000000000000002,trivial
lj_rect_3x2,1,0,5,0,1.0000000000000002,trivial
lj_rect_3x2,1,1,5,0,1.0000000000000002,trivial
lj_rect_3x2,1,2,5,0,1.0000000000000002,trivial
lj_rect_3x2,1,3,5,0,1.0000000000000002,trivial
lj_rect_3x2,1,4,5,0,1.0000000000000002,trivial
lj_rect_3x2,2,0,5,0,1.0000000000000002,trivial
lj_rect_3x2,2,1,5,0,1.0000000000000002,trivial
lj_rect_3x2,2,2,5,0,1.0000000000000002,trivial
lj_rect_3x2,2,3,5,0,1.0000000000000002,trivial
lj_rect_3x2,2,4,5,0,1.0000000000000002,trivial
lj_rect_3x2,3,0,5,0,1.0000000000000002,trivial
lj_rect_3x2,3,1,5,0,1.0000000000000002,trivial
lj_rect_3x2,3,2,5,0,1.0000000000000002,trivial
lj_rect_3x2,3,3,5,0,1.0000000000000002,trivial
lj_rect_3x2,3,4,5,0,1.0000000000000002,trivial
lj_rect_3x2,4,0,5,0,1.0000000000000002,trivial
lj_rect_3x2,4,1,5,0,1.0000000000000002,trivial
lj_rect_3x2,4,2,5,0,1.0000000000000002,trivial
lj_rect_3x2,4,3,5,0,1.0000000000000002,trivial
lj_rect_3x2,4,4,5,0,1.0000000000000002,trivial
lj_rect_3x2,5,0,5,0,1.0000000000000002,trivial
lj_rect_3x2,5,1,5,0,1.0000000000000002,trivial
lj_rect_3x2,5,2,5,0,1.0000000000000002,trivial
lj_rect_3x2,5,3,5,0,1.0000000000000002,trivial
lj_rect_3x2,5,4,5,0,1.0000000000000002,trivial
lj_rect_4x2,0,0,5,0,1.0000000000000002,trivial
lj_rect_4x2,0,1,5,0,1.0000000000000002,trivial
lj_rect_4x2,0,2,5,0,1.0000000000000002,trivial
lj_rect_4x2,0,3,5,0,1.0000000000000002,trivial
lj_rect_4x2,1,0,5,0,1.0000000000000002,trivial
lj_rect_4x2,1,1,5,0,1.0000000000000002,trivial
lj_rect_4x2,1,2,5,0,1.0000000000000002,trivial
lj_rect_4x2,1,3,5,0,1.0000000000000002,trivial
lj_rect_4x2,2,0,5,0,1.0000000000000002,trivial
lj_rect_4x2,2,1,5,0,1.0000000000000002,trivial
lj_rect_4x2,2,2,5,0,1.0000000000000002,trivial
lj_rect_4x2,2,3,5,0,1.0000000000000002,trivial
lj_rect_4x2,3,0,5,0,1.0000000000000002,trivial
lj_rect_4x2,3,1,5,0,1.0000000000000002,trivial
lj_rect_4x2,3,2,5,0,1.0000000000000002,trivial
lj_rect_4x2,3,3,5,0,1.0000000000000002,trivial
lj_rect_4x2,4,0,5,0,1.0000000000000002,trivial
lj_rect_4x2,4,1,5,0,1.0000000000000002,trivial
lj_rect_4x2,4,2,5,0,1.0000000000000002,trivial
lj_rect_4x2,4,3,5,0,1.0000000000000002,trivial
lj_rect_4x2,5,0,5,0,1.0000000000000002,trivial
lj_rect_4x2,5,1,5,0,1.0000000000000002,trivial
lj_rect_4x2,5,2,5,0,1.0000000000000002,trivial
lj_rect_4x2,5,3,5,0,1.0000000000000002,trivial
lj_rect_5x2,0,0,5,0,1.0000000000000002,trivial
lj_rect_5x2,0,1,5,0,1.0000000000000002,trivial
lj_rect_5x2,0,2,5,0,1.0000000000000002,trivial
lj_rect_5x2,1,0,5,0,1.0000000000000002,trivial
lj_rect_5x2,1,1,5,0,1.0000000000000002,trivial
lj_rect_5x2,1,2,5,0,1.0000000000000002,trivial
lj_rect_5x2,2,0,5,0,1.0000000000000002,trivial
lj_rect_5x2,2,1,5,0,1.0000000000000002,trivial
lj_rect_5x2,2,2,5,0,1.0000000000000002,trivial
lj_rect_5x2,3,0,5,0,1.0000000000000002,trivial
lj_rect_5x2,3,1,5,0,1.0000000000000002,trivial
lj_rect_5x2,3,2,5,0,1.0000000000000002,trivial
lj_rect_5x2,4,0,5,0,1.0000000000000002,trivial
lj_rect_5x2,4,1,5,0,1.0000000000000002,trivial
lj_rect_5x2,4,2,5,0,1.0000000000000002,trivial
lj_rect_5x2,5,0,5,0,1.0000000000000002,trivial
lj_rect_5x2,5,1,5,0,1.0000000000000002,trivial
lj_rect_5x2,5,2,5,0,1.0000000000000002,trivial
lj_rect_6x2,0,0,5,0,1.0000000000000002,trivial
lj_rect_6x2,0,1,5,0,1.0000000000000002,trivial
lj_rect_6x2,1,0,5,0,1.0000000000000002,trivial
lj_rect_6x2,1,1,5,0,1.0000000000000002,trivial
lj_rect_6x2,2,0,5,0,1.0000000000000002,trivial
lj_rect_6x2,2,1,5,0,1.0000000000000002,trivial
lj_rect_6x2,3,0,5,0,1.0000000000000002,trivial
lj_rect_6x2,3,1,5,0,1.0000000000000002,trivial
lj_rect_6x2,4,0,5,0,1.0000000000000002,trivial
lj_rect_6x2,4,1,5,0,1.0000000000000002,trivial
lj_rect_6x2,5,0,5,0,1.0000000000000002,trivial
lj_rect_6x2,5,1,5,0,1.0000000000000002,trivial
lj_rect_7x2,0,0,5,0,1.0000000000000002,trivial
lj_rect_7x2,1,0,5,0,1.0000000000000002,trivial
lj_rect_7x2,2,0,5,0,1.0000000000000002,trivial
lj_rect_7x2,3,0,5,0,1.0000000000000002,trivial
lj_rect_7x2,4,0,5,0,1.0000000000000002,trivial
lj_rect_7x2,5,0,5,0,1.0000000000000002,trivial
lj_rect_1x3,0,0,5,2,1.0000000000000002,trivial
lj_rect_1x3,0,1,5,2,1.0000000000000002,trivial
lj_rect_1x3,0,2,5,2,1.0000000000000002,trivial
lj_rect_1x3,0,3,5,2,1.0000000000000002,trivial
lj_rect_1x3,0,4,5,2,1.0000000000000002,trivial
lj_rect_1x3,0,5,5,2,1.0000000000000002,trivial
lj_rect_1x3,0,6,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,0,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,1,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,2,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,3,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,4,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,5,5,2,1.0000000000000002,trivial
lj_rect_1x3,1,6,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,0,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,1,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,2,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,3,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,4,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,5,5,2,1.0000000000000002,trivial
lj_rect_1x3,2,6,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,0,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,1,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,2,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,3,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,4,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,5,5,2,1.0000000000000002,trivial
lj_rect_1x3,3,6,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,0,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,1,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,2,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,3,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,4,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,5,5,2,1.0000000000000002,trivial
lj_rect_1x3,4,6,5,2,1.0000000000000002,trivial
lj_rect_2x3,0,0,5,0,1.0000000000000002,trivial
lj_rect_2x3,0,1,5,0,1.0000000000000002,trivial
lj_rect_2x3,0,2,5,0,1.0000000000000002,trivial
lj_rect_2x3,0,3,5,0,1.0000000000000002,trivial
lj_rect_2x3,0,4,5,0,1.0000000000000002,trivial
lj_rect_2x3,0,5,5,0,1.0000000000000002,trivial
lj_rect_2x3,1,0,5,0,1.0000000000000002,trivial
lj_rect_2x3,1,1,5,0,1.0000000000000002,trivial
lj_rect_2x3,1,2,5,0,1.0000000000000002,trivial
lj_rect_2x3,1,3,5,0,1.0000000000000002,trivial
lj_rect_2x3,1,4,5,0,1.0000000000000002,trivial
lj_rect_2x3,1,5,5,0,1.0000000000000002,trivial
lj_rect_2x3,2,0,5,0,1.0000000000000002,trivial
lj_rect_2x3,2,1,5,0,1.0000000000000002,trivial
lj_rect_2x3,2,2,5,0,1.0000000000000002,trivial
lj_rect_2x3,2,3,5,0,1.0000000000000002,trivial
lj_rect_2x3,2,4,5,0,1.0000000000000002,trivial
lj_rect_2x3,2,5,5,0,1.0000000000000002,trivial
lj_rect_2x3,3,0,5,0,1.0000000000000002,trivial
lj_rect_2x3,3,1,5,0,1.0000000000000002,trivial
lj_rect_2x3,3,2,5,0,1.0000000000000002,trivial
lj_rect_2x3,3,3,5,0,1.0000000000000002,trivial
lj_rect_2x3,3,4,5,0,1.0000000000000002,trivial
lj_rect_2x3,3,5,5,0,1.0000000000000002,trivial
lj_rect_2x3,4,0,5,0,1.0000000000000002,trivial
lj_rect_2x3,4,1,5,0,1.0000000000000002,trivial
lj_rect_2x3,4,2,5,0,1.0000000000000002,trivial
lj_rect_2x3,4,3,5,0,1.0000000000000002,trivial
lj_rect_2x3,4,4,5,0,1.0000000000000002,trivial
lj_rect_2x3,4,5,5,0,1.0000000000000002,trivial
lj_rect_3x3,0,0,5,0,1.0000000000000002,trivial
lj_rect_3x3,0,1,5,0,1.0000000000000002,trivial
lj_rect_3x3,0,2,5,0,1.0000000000000002,trivial
lj_rect_3x3,0,3,5,0,1.0000000000000002,trivial
lj_rect_3x3,0,4,5,0,1.0000000000000002,trivial
lj_rect_3x3,1,0,5,0,1.0000000000000002,trivial
lj_rect_3x3,1,1,5,0,1.0000000000000002,trivial
lj_rect_3x3,1,2,5,0,1.0000000000000002,trivial
lj_rect_3x3,1,3,5,0,1.0000000000000002,trivial
lj_rect_3x3,1,4,5,0,1.0000000000000002,trivial
lj_rect_3x3,2,0,5,0,1.0000000000000002,trivial
lj_rect_3x3,2,1,5,0,1.0000000000000002,trivial
lj_rect_3x3,2,2,5,0,1.0000000000000002,trivial
lj_rect_3x3,2,3,5,0,1.0000000000000002,trivial
lj_rect_3x3,2,4,5,0,1.0000000000000002,trivial
lj_rect_3x3,3,0,5,0,1.0000000000000002,trivial
lj_rect_3x3,3,1,5,0,1.0000000000000002,trivial
lj_rect_3x3,3,2,5,0,1.0000000000000002,trivial
lj_rect_3x3,3,3,5,0,1.0000000000000002,trivial
lj_rect_3x3,3,4,5,0,1.0000000000000002,trivial
lj_rect_3x3,4,0,5,0,1.0000000000000002,trivial
lj_rect_3x3,4,1,5,0,1.0000000000000002,trivial
lj_rect_3x3,4,2,5,0,1.0000000000000002,trivial
lj_rect_3x3,4,3,5,0,1.0000000000000002,trivial
lj_rect_3x3,4,4,5,0,1.0000000000000002,trivial
lj_rect_4x3,0,0,5,0,1.0000000000000002,trivial
lj_rect_4x3,0,1,5,0,1.0000000000000002,trivial
lj_rect_4x3,0,2,5,0,1.0000000000000002,trivial
lj_rect_4x3,0,3,5,0,1.0000000000000002,trivial
lj_rect_4x3,1,0,5,0,1.0000000000000002,trivial
lj_rect_4x3,1,1,5,0,1.0000000000000002,trivial
lj_rect_4x3,1,2,5,0,1.0000000000000002,trivial
lj_rect_4x3,1,3,5,0,1.0000000000000002,trivial
lj_rect_4x3,2,0,5,0,1.0000000000000002,trivial
lj_rect_4x3,2,1,5,0,1.0000000000000002,trivial
lj_rect_4x3,2,2,5,0,1.0000000000000002,trivial
lj_rect_4x3,2,3,5,0,1.0000000000000002,trivial
lj_rect_4x3,3,0,5,0,1.0000000000000002,trivial
lj_rect_4x3,3,1,5,0,1.0000000000000002,trivial
lj_rect_4x3,3,2,5,0,1.0000000000000002,trivial
lj_rect_4x3,3,3,5,0,1.0000000000000002,trivial
lj_rect_4x3,4,0,5,0,1.0000000000000002,trivial
lj_rect_4x3,4,1,5,0,1.0000000000000002,trivial
lj_rect_4x3,4,2,5,0,1.0000000000000002,trivial
lj_rect_4x3,4,3,5,0,1.0000000000000002,trivial
lj_rect_5x3,0,0,5,0,1.0000000000000002,trivial
lj_rect_5x3,0,1,5,0,1.0000000000000002,trivial
lj_rect_5x3,0,2,5,0,1.0000000000000002,trivial
lj_rect_5x3,1,0,5,0,1.0000000000000002,trivial
lj_rect_5x3,1,1,5,0,1.0000000000000002,trivial
lj_rect_5x3,1,2,5,0,1.0000000000000002,trivial
lj_rect_5x3,2,0,5,0,1.0000000000000002,trivial
lj_rect_5x3,2,1,5,0,1.0000000000000002,trivial
lj_rect_5x3,2,2,5,0,1.0000000000000002,trivial
lj_rect_5x3,3,0,5,0,1.0000000000000002,trivial
lj_rect_5x3,3,1,5,0,1.0000000000000002,trivial
lj_rect_5x3,3,2,5,0,1.0000000000000002,trivial
lj_rect_5x3,4,0,5,0,1.0000000000000002,trivial
lj_rect_5x3,4,1,5,0,1.0000000000000002,trivial
lj_rect_5x3,4,2,5,0,1.0000000000000002,trivial
lj_rect_6x3,0,0,5,0,1.0000000000000002,trivial
lj_rect_6x3,0,1,5,0,1.0000000000000002,trivial
lj_rect_6x3,1,0,5,0,1.0000000000000002,trivial
lj_rect_6x3,1,1,5,0,1.0000000000000002,trivial
lj_rect_6x3,2,0,5,0,1.0000000000000002,trivial
lj_rect_6x3,2,1,5,0,1.0000000000000002,trivial
lj_rect_6x3,3,0,5,0,1.0000000000000002,trivial
lj_rect_6x3,3,1,5,0,1.0000000000000002,trivial
lj_rect_6x3,4,0,5,0,1.0000000000000002,trivial
lj_rect_6x3,4,1,5,0,1.0000000000000002,trivial
lj_rect_7x3,0,0,5,0,1.0000000000000002,trivial
lj_rect_7x3,1,0,5,0,1.0000000000000002,trivial
lj_rect_7x3,2,0,5,0,1.0000000000000002,trivial
